Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
16105,9,2,915.5,5,3,4,534,Loyal Customers
13455,67,3,914.8000000000002,3,4,4,344,Loyal Customers
15466,80,2,910.2599999999996,2,3,4,234,At Risk
13971,15,3,909.3000000000004,5,4,4,544,Champions
16134,15,1,906.67,5,1,4,514,New Customers
15817,17,1,906.25,4,1,4,414,New Customers
14969,178,1,906.2299999999998,1,1,4,114,Lost
17930,44,3,905.36,3,4,4,344,Loyal Customers
16455,94,1,905.16,2,1,4,214,Lost
18077,104,5,903.57,2,5,4,254,At Risk
12937,24,3,902.4399999999998,4,4,4,444,Champions
14621,8,2,901.1,5,3,4,534,Loyal Customers
17888,10,11,900.9900000000002,5,5,4,554,Champions
17145,133,1,897.0300000000004,1,1,4,114,Lost
14619,15,1,896.8,5,1,4,514,New Customers
16711,100,3,895.65,2,4,4,244,At Risk
14481,87,2,893.4000000000005,2,3,4,234,At Risk
15732,61,7,889.6300000000005,3,5,4,354,Loyal Customers
17029,1,3,889.1500000000001,5,4,4,544,Champions
16611,45,3,888.0899999999999,3,4,4,344,Loyal Customers
12951,4,5,886.4500000000003,5,5,4,554,Champions
16748,9,5,885.85,5,5,4,554,Champions
12876,64,1,885.5400000000002,3,1,4,314,Needs Attention
15003,101,5,883.9000000000008,2,5,4,254,At Risk
16096,63,2,883.4700000000003,3,3,4,334,Loyal Customers
14000,71,2,882.6999999999998,2,3,4,234,At Risk
14220,41,2,882.6,3,3,4,334,Loyal Customers
13632,50,2,881.9900000000001,3,3,4,334,Loyal Customers
16891,51,5,879.7200000000008,3,5,4,354,Loyal Customers
12418,50,2,879.3100000000002,3,3,4,334,Loyal Customers
15353,23,2,877.3299999999996,4,3,4,434,Loyal Customers
17966,66,5,875.99,3,5,4,354,Loyal Customers
13768,201,2,875.97,1,3,4,134,At Risk
18177,35,3,875.4499999999999,4,4,4,444,Champions
15077,204,1,873.48,1,1,4,114,Lost
16167,91,2,873.24,2,3,4,234,At Risk
15532,2,2,869.7900000000006,5,3,4,534,Loyal Customers
14320,20,3,868.96,4,4,4,444,Champions
12644,144,2,868.1300000000002,1,3,4,134,At Risk
15885,2,6,867.4100000000001,5,5,4,554,Champions
15057,100,2,865.0400000000001,2,3,4,234,At Risk
16300,100,2,863.4700000000005,2,3,4,234,At Risk
16532,95,1,861.5999999999999,2,1,4,214,Lost
16108,56,2,860.99,3,3,4,334,Loyal Customers
16174,10,3,860.7,5,4,4,544,Champions
16905,73,6,859.6499999999999,2,5,4,254,At Risk
13293,14,4,857.5900000000001,5,5,4,554,Champions
14370,57,4,857.5,3,5,4,354,Loyal Customers
14044,54,3,853.0900000000012,3,4,4,344,Loyal Customers
15990,67,4,852.6300000000001,3,5,4,354,Loyal Customers
17635,19,2,852.08,4,3,4,434,Loyal Customers
16317,24,2,850.8600000000001,4,3,4,434,Loyal Customers
16008,37,4,849.3900000000001,4,5,4,454,Champions
15965,79,4,849.3000000000002,2,5,4,254,At Risk
15810,102,2,849.1999999999999,2,3,4,234,At Risk
16946,36,3,849.04,4,4,4,444,Champions
16798,28,3,848.710000000001,4,4,4,444,Champions
17025,115,1,848.7,2,1,4,214,Lost
16036,94,1,848.68,2,1,4,214,Lost
16727,96,2,848.4400000000002,2,3,4,234,At Risk
15241,45,2,848.26,3,3,4,334,Loyal Customers
12645,121,2,846.74,1,3,4,134,At Risk
14566,8,1,845.0,5,1,4,514,New Customers
17897,25,4,844.48,4,5,4,454,Champions
17638,121,2,842.4,1,3,4,134,At Risk
17351,19,6,842.2800000000001,4,5,4,454,Champions
16950,5,3,841.8199999999998,5,4,4,544,Champions
15704,57,1,841.1700000000004,3,1,4,314,Needs Attention
17757,16,7,840.3399999999999,5,5,4,554,Champions
17236,1,5,839.9800000000001,5,5,4,554,Champions
13539,9,3,839.6200000000001,5,4,4,544,Champions
17332,2,5,838.2699999999998,5,5,4,554,Champions
12582,52,1,837.1100000000001,3,1,4,314,Needs Attention
15430,2,1,836.75,5,1,4,514,New Customers
13425,53,1,836.5600000000002,3,1,4,314,Needs Attention
14556,70,3,835.3400000000006,2,4,4,244,At Risk
15402,14,2,833.5399999999997,5,3,4,534,Loyal Customers
13647,40,2,832.2000000000002,3,3,4,334,Loyal Customers
13772,57,2,832.0799999999997,3,3,4,334,Loyal Customers
13175,56,2,831.4500000000003,3,3,4,334,Loyal Customers
13895,210,1,831.0000000000002,1,1,4,114,Lost
14745,38,4,829.05,3,5,4,354,Loyal Customers
17268,46,5,827.45,3,5,4,354,Loyal Customers
13259,47,6,827.010000000001,3,5,4,354,Loyal Customers
13778,8,2,825.24,5,3,4,534,Loyal Customers
12695,2,3,825.0200000000002,5,4,4,544,Champions
15789,17,3,824.5699999999997,4,4,4,444,Champions
16101,35,1,823.51,4,1,4,414,New Customers
17774,108,2,823.2799999999996,2,3,4,234,At Risk
16320,155,1,823.1499999999999,1,1,4,114,Lost
12928,6,2,818.39,5,3,4,534,Loyal Customers
13612,107,1,818.29,2,1,4,214,Lost
16607,18,3,817.6900000000003,4,4,4,444,Champions
13361,92,1,817.25,2,1,4,214,Lost
15696,21,4,817.0200000000001,4,5,4,454,Champions
17553,85,1,816.0,2,1,4,214,Lost
13294,120,1,815.7899999999997,1,1,4,114,Lost
13377,120,1,815.3200000000002,1,1,4,114,Lost
16233,39,3,814.85,3,4,4,344,Loyal Customers
16768,19,4,813.1799999999998,4,5,4,454,Champions
15625,19,3,811.2699999999999,4,4,4,444,Champions
16788,24,2,810.9200000000009,4,3,4,434,Loyal Customers
17050,6,3,810.5999999999999,5,4,4,544,Champions
14640,99,2,807.1000000000005,2,3,4,234,At Risk
13538,130,2,803.5400000000001,1,3,4,134,At Risk
14534,4,3,802.27,5,4,4,544,Champions
15309,85,4,797.9600000000003,2,5,4,254,At Risk
16767,64,1,797.16,3,1,4,314,Needs Attention
13635,199,2,797.1500000000001,1,3,4,134,At Risk
14710,15,6,797.0399999999998,5,5,4,554,Champions
13431,9,3,796.0500000000001,5,4,4,544,Champions
17150,40,4,795.6500000000001,3,5,4,354,Loyal Customers
14055,52,2,795.3199999999999,3,3,4,334,Loyal Customers
16307,16,2,794.9200000000001,5,3,4,534,Loyal Customers
16702,40,3,794.9199999999998,3,4,4,344,Loyal Customers
15793,74,3,792.5800000000002,2,4,4,244,At Risk
13414,4,2,791.22,5,3,4,534,Loyal Customers
15889,58,5,789.9400000000004,3,5,4,354,Loyal Customers
14533,52,2,789.71,3,3,4,334,Loyal Customers
15611,33,8,788.6800000000001,4,5,4,454,Champions
12785,10,2,788.45,5,3,4,534,Loyal Customers
15254,21,2,787.99,4,3,4,434,Loyal Customers
15221,67,2,787.15,3,3,4,334,Loyal Customers
13965,143,2,786.0100000000002,1,3,4,134,At Risk
15822,25,3,785.2899999999997,4,4,4,444,Champions
13450,21,3,784.4000000000003,4,4,4,444,Champions
14522,70,4,784.0800000000003,2,5,4,254,At Risk
13126,69,2,782.2900000000002,2,3,4,234,At Risk
12649,58,3,781.7999999999997,3,4,4,344,Loyal Customers
13287,77,3,781.5900000000001,2,4,4,244,At Risk
16281,156,1,781.52,1,1,4,114,Lost
13019,40,4,780.85,3,5,4,354,Loyal Customers
12360,38,3,780.0399999999998,3,4,4,344,Loyal Customers
15493,87,2,779.9400000000005,2,3,4,234,At Risk
15794,210,2,777.0,1,3,4,134,At Risk
17137,10,4,775.8299999999999,5,5,4,554,Champions
12370,99,3,774.6200000000001,2,4,4,244,At Risk
13709,22,3,771.3300000000004,4,4,4,444,Champions
15910,21,4,770.3699999999993,4,5,4,454,Champions
14967,134,2,769.6100000000001,1,3,4,134,At Risk
16835,3,2,769.3900000000001,5,3,4,534,Loyal Customers
16206,22,3,768.8800000000003,4,4,4,444,Champions
17345,8,5,768.5999999999998,5,5,4,554,Champions
15288,69,2,768.5600000000005,2,3,4,234,At Risk
17356,29,4,768.25,4,5,4,454,Champions
15571,32,4,766.3900000000001,4,5,4,454,Champions
17047,84,2,765.9300000000003,2,3,4,234,At Risk
17690,107,2,765.3699999999999,2,3,4,234,At Risk
17310,9,1,765.0,5,1,4,514,New Customers
15067,81,1,764.6400000000001,2,1,4,214,Lost
17343,40,3,764.05,3,4,4,344,Loyal Customers
17582,8,3,763.5899999999999,5,4,4,544,Champions
17075,106,4,763.1799999999998,2,5,4,254,At Risk
12373,98,2,763.0500000000002,2,3,4,234,At Risk
12426,137,1,762.48,1,1,4,114,Lost
16341,84,1,762.2800000000002,2,1,4,214,Lost
13946,109,2,760.95,2,3,4,234,At Risk
13023,3,1,759.1299999999999,5,1,4,514,New Customers
15422,44,2,758.6999999999998,3,3,4,334,Loyal Customers
16960,31,2,755.83,4,3,4,434,Loyal Customers
17623,11,3,753.2199999999998,5,4,4,544,Champions
12765,23,4,750.7,4,5,4,454,Champions
14796,92,4,750.6500000000002,2,5,4,254,At Risk
16071,1,3,750.5600000000001,5,4,4,544,Champions
15953,4,4,750.34,5,5,4,554,Champions
13415,104,3,749.6700000000001,2,4,4,244,At Risk
15439,128,2,748.8500000000001,1,3,4,134,At Risk
13727,86,6,746.57,2,5,4,254,At Risk
16451,35,2,746.1800000000001,4,3,4,434,Loyal Customers
14639,136,1,745.47,1,1,4,114,Lost
13595,54,2,745.0300000000005,3,3,4,334,Loyal Customers
14837,66,2,743.2300000000001,3,3,4,334,Loyal Customers
18275,52,2,741.8499999999999,3,3,4,334,Loyal Customers
17734,2,3,741.6899999999999,5,4,4,544,Champions
16595,80,2,741.3500000000003,2,3,4,234,At Risk
16059,5,3,739.91,5,4,4,544,Champions
16229,15,2,739.7999999999998,5,3,4,534,Loyal Customers
14277,53,3,739.3899999999999,3,4,4,344,Loyal Customers
14562,7,5,737.8200000000002,5,5,4,554,Champions
13286,74,1,734.9100000000001,2,1,4,214,Lost
15259,76,2,734.9000000000001,2,3,3,233,At Risk
12960,51,2,733.5699999999999,3,3,3,333,Loyal Customers
14870,123,2,732.1000000000001,1,3,3,133,At Risk
17825,73,4,731.9599999999999,2,5,3,253,At Risk
15299,171,1,731.52,1,1,3,113,Lost
17681,71,5,731.2,2,5,3,253,At Risk
14474,54,1,730.4200000000003,3,1,3,313,Needs Attention
13890,55,3,730.2900000000002,3,4,3,343,Loyal Customers
13662,8,4,729.1499999999997,5,5,3,553,Loyal Customers
18163,58,1,728.8399999999999,3,1,3,313,Needs Attention
14177,53,6,728.5500000000002,3,5,3,353,Loyal Customers
12786,84,1,728.5000000000001,2,1,3,213,Lost
14748,91,2,727.1199999999998,2,3,3,233,At Risk
16912,131,2,725.8400000000001,1,3,3,133,At Risk
15073,70,2,725.7799999999997,2,3,3,233,At Risk
14343,108,2,725.6899999999997,2,3,3,233,At Risk
18187,106,1,724.8900000000004,2,1,3,213,Lost
12703,107,3,722.9799999999998,2,4,3,243,At Risk
13610,43,4,722.9300000000005,3,5,3,353,Loyal Customers
14204,10,2,722.8700000000002,5,3,3,533,Loyal Customers
13057,4,3,722.0899999999999,5,4,3,543,Loyal Customers
15695,72,2,721.0599999999997,2,3,3,233,At Risk
14205,2,3,720.6999999999999,5,4,3,543,Loyal Customers
13707,11,1,720.4999999999998,5,1,3,513,New Customers
16993,50,1,719.8,3,1,3,313,Needs Attention
17499,36,1,718.5099999999999,4,1,3,413,New Customers
16119,11,3,718.34,5,4,3,543,Loyal Customers
15157,43,2,718.04,3,3,3,333,Loyal Customers
13604,133,1,717.6200000000001,1,1,3,113,Lost
17348,66,2,716.9699999999997,3,3,3,333,Loyal Customers
14315,38,2,716.6900000000002,3,3,3,333,Loyal Customers
12589,164,1,715.5000000000001,1,1,3,113,Lost
14623,8,3,715.38,5,4,3,543,Loyal Customers
13360,168,2,715.15,1,3,3,133,At Risk
17491,22,2,714.8,4,3,3,433,Loyal Customers
15845,11,3,714.5100000000001,5,4,3,543,Loyal Customers
15865,177,1,714.0499999999998,1,1,3,113,Lost
12525,31,2,713.83,4,3,3,433,Loyal Customers
16130,28,3,713.25,4,4,3,443,Loyal Customers
17158,22,2,713.0300000000001,4,3,3,433,Loyal Customers
15034,51,1,708.9200000000002,3,1,3,313,Needs Attention
13963,21,4,708.54,4,5,3,453,Loyal Customers
12485,3,1,708.1000000000001,5,1,3,513,New Customers
16177,42,2,707.28,3,3,3,333,Loyal Customers
12484,124,3,706.8000000000001,1,4,3,143,At Risk
17478,107,1,706.1999999999999,2,1,3,213,Lost
16787,96,2,705.16,2,3,3,233,At Risk
15095,71,2,704.89,2,3,3,233,At Risk
16515,15,1,704.5900000000001,5,1,3,513,New Customers
14038,148,1,704.5500000000003,1,1,3,113,Lost
14284,128,1,704.4000000000001,1,1,3,113,Lost
17730,29,2,704.1400000000001,4,3,3,433,Loyal Customers
17419,15,3,703.8599999999998,5,4,3,543,Loyal Customers
15600,17,2,703.54,4,3,3,433,Loyal Customers
15970,73,1,703.2199999999999,2,1,3,213,Lost
17676,2,2,700.87,5,3,3,533,Loyal Customers
15550,149,4,700.7100000000002,1,5,3,153,At Risk
12637,17,1,697.84,4,1,3,413,New Customers
13026,65,3,696.8799999999999,3,4,3,343,Loyal Customers
16275,115,1,695.84,2,1,3,213,Lost
16704,92,2,695.6600000000003,2,3,3,233,At Risk
15590,58,3,694.76,3,4,3,343,Loyal Customers
14080,103,3,694.6499999999999,2,4,3,243,At Risk
13203,7,3,694.32,5,4,3,543,Loyal Customers
14628,116,2,693.7300000000002,2,3,3,233,At Risk
13821,168,3,692.2000000000002,1,4,3,143,At Risk
14890,93,2,691.6,2,3,3,233,At Risk
12516,73,1,689.4600000000002,2,1,3,213,Lost
17071,25,2,688.8700000000001,4,3,3,433,Loyal Customers
13824,35,3,688.26,4,4,3,443,Loyal Customers
13211,53,4,688.1500000000001,3,5,3,353,Loyal Customers
16608,138,1,687.4000000000001,1,1,3,113,Lost
17017,16,2,687.3199999999999,5,3,3,533,Loyal Customers
14809,95,2,686.7600000000001,2,3,3,233,At Risk
15167,147,1,686.0300000000002,1,1,3,113,Lost
16329,119,2,685.25,2,3,3,233,At Risk
16444,19,4,684.9700000000001,4,5,3,453,Loyal Customers
13585,5,3,684.54,5,4,3,543,Loyal Customers
13842,22,5,683.5400000000002,4,5,3,453,Loyal Customers
13410,173,2,682.9200000000001,1,3,3,133,At Risk
16934,32,2,681.26,4,3,3,433,Loyal Customers
18271,84,2,680.8499999999999,2,3,3,233,At Risk
16085,93,3,679.65,2,4,3,243,At Risk
14151,147,2,679.4499999999998,1,3,3,133,At Risk
16232,24,1,678.75,4,1,3,413,New Customers
15489,3,3,678.7000000000003,5,4,3,543,Loyal Customers
13814,1,1,678.1999999999999,5,1,3,513,New Customers
14978,15,3,677.0600000000002,5,4,3,543,Loyal Customers
18093,70,2,674.6300000000001,2,3,3,233,At Risk
14905,80,3,674.2,2,4,3,243,At Risk
13760,9,2,674.04,5,3,3,533,Loyal Customers
17218,91,3,673.0899999999999,2,4,3,243,At Risk
14304,45,1,671.97,3,1,3,313,Needs Attention
14715,36,2,671.5200000000001,4,3,3,433,Loyal Customers
12412,13,1,670.88,5,1,3,513,New Customers
13797,42,2,666.87,3,3,3,333,Loyal Customers
14264,46,2,666.84,3,3,3,333,Loyal Customers
17222,64,4,665.61,3,5,3,353,Loyal Customers
15279,104,2,665.53,2,3,3,233,At Risk
13722,120,1,664.5400000000001,1,1,3,113,Lost
14309,25,1,664.2399999999998,4,1,3,413,New Customers
16132,18,2,664.2,4,3,3,433,Loyal Customers
13583,153,1,664.0010000000001,1,1,3,113,Lost
16471,43,2,663.2299999999999,3,3,3,333,Loyal Customers
17201,24,2,662.7900000000004,4,3,3,433,Loyal Customers
18259,154,2,662.6999999999999,1,3,3,133,At Risk
16862,21,4,662.33,4,5,3,453,Loyal Customers
15223,84,3,662.1999999999999,2,4,3,243,At Risk
17463,35,2,661.4999999999998,4,3,3,433,Loyal Customers
16434,91,3,661.2799999999997,2,4,3,243,At Risk
17454,17,4,661.11,4,5,3,453,Loyal Customers
15097,57,2,660.27,3,3,3,333,Loyal Customers
12875,76,2,659.52,2,3,3,233,At Risk
15393,42,3,659.4800000000001,3,4,3,343,Loyal Customers
13622,170,1,658.95,1,1,3,113,Lost
15227,45,2,658.86,3,3,3,333,Loyal Customers
14915,3,4,658.6100000000001,5,5,3,553,Loyal Customers
12745,48,2,658.48,3,3,3,333,Loyal Customers
15715,30,5,658.02,4,5,3,453,Loyal Customers
12530,72,2,657.5400000000001,2,3,3,233,At Risk
16159,121,2,657.01,1,3,3,133,At Risk
13297,17,1,656.57,4,1,3,413,New Customers
14400,106,1,656.2500000000002,2,1,3,213,Lost
13382,93,3,655.6500000000001,2,4,3,243,At Risk
14558,128,3,655.5,1,4,3,143,At Risk
13285,74,2,655.47,2,3,3,233,At Risk
15912,44,6,654.9900000000001,3,5,3,353,Loyal Customers
16037,19,2,654.3200000000002,4,3,3,433,Loyal Customers
13591,58,3,653.8100000000001,3,4,3,343,Loyal Customers
13201,38,2,653.0800000000002,3,3,3,333,Loyal Customers
13589,1,3,652.5900000000001,5,4,3,543,Loyal Customers
13781,66,2,650.9899999999998,3,3,3,333,Loyal Customers
14608,39,3,650.39,3,4,3,343,Loyal Customers
15303,40,2,650.1600000000001,3,3,3,333,Loyal Customers
12598,120,2,649.7099999999999,1,3,3,133,At Risk
15064,50,2,648.7800000000001,3,3,3,333,Loyal Customers
17642,95,2,648.71,2,3,3,233,At Risk
16520,63,2,648.3799999999999,3,3,3,333,Loyal Customers
16987,80,3,646.1000000000001,2,4,3,243,At Risk
12857,63,2,644.6500000000001,3,3,3,333,Loyal Customers
16884,30,2,644.08,4,3,3,433,Loyal Customers
16807,49,2,643.8000000000003,3,3,3,333,Loyal Customers
17221,66,3,643.3899999999999,3,4,3,343,Loyal Customers
12840,23,2,641.69,4,3,3,433,Loyal Customers
18219,22,4,641.04,4,5,3,453,Loyal Customers
17155,2,5,640.76,5,5,3,553,Loyal Customers
15183,22,3,639.93,4,4,3,443,Loyal Customers
16680,2,2,637.75,5,3,3,533,Loyal Customers
16416,129,1,637.44,1,1,3,113,Lost
12580,51,1,637.2,3,1,3,313,Needs Attention
15860,33,5,636.97,4,5,3,453,Loyal Customers
16805,51,3,636.6499999999995,3,4,3,343,Loyal Customers
15025,42,1,636.0799999999998,3,1,3,313,Needs Attention
15420,32,5,636.0,4,5,3,453,Loyal Customers
16534,116,1,635.9000000000002,2,1,3,213,Lost
14430,81,1,635.5,2,1,3,213,Lost
17220,113,4,634.9399999999996,2,5,3,253,At Risk
14541,69,4,634.5799999999998,2,5,3,253,At Risk
16053,85,1,632.6600000000002,2,1,3,213,Lost
16377,92,1,632.28,2,1,3,213,Lost
13863,16,2,632.1199999999999,5,3,3,533,Loyal Customers
14285,36,3,631.55,4,4,3,443,Loyal Customers
15070,65,2,630.8500000000003,3,3,3,333,Loyal Customers
13889,125,2,630.6800000000001,1,3,3,133,At Risk
17095,105,2,629.9300000000002,2,3,3,233,At Risk
14920,39,1,629.4000000000002,3,1,3,313,Needs Attention
15747,10,3,628.7699999999999,5,4,3,543,Loyal Customers
17259,3,2,628.69,5,3,3,533,Loyal Customers
16846,51,2,628.09,3,3,3,333,Loyal Customers
13613,100,2,627.5,2,3,3,233,At Risk
15879,43,2,625.2200000000001,3,3,3,333,Loyal Customers
13740,51,2,622.5900000000001,3,3,3,333,Loyal Customers
15192,49,2,622.07,3,3,3,333,Loyal Customers
14897,67,2,621.66,3,3,3,333,Loyal Customers
14924,84,2,620.96,2,3,3,233,At Risk
16634,95,2,619.2000000000002,2,3,3,233,At Risk
13020,37,2,618.96,4,3,3,433,Loyal Customers
16795,157,1,617.97,1,1,3,113,Lost
15956,25,2,617.5999999999998,4,3,3,433,Loyal Customers
13919,15,1,617.27,5,1,3,513,New Customers
14467,24,4,616.5800000000002,4,5,3,453,Loyal Customers
13304,20,2,616.1499999999999,4,3,3,433,Loyal Customers
16844,37,2,614.34,4,3,3,433,Loyal Customers
15797,55,2,613.6800000000001,3,3,3,333,Loyal Customers
17388,22,4,613.3699999999999,4,5,3,453,Loyal Customers
15199,9,2,613.25,5,3,3,533,Loyal Customers
16756,11,3,612.8700000000001,5,4,3,543,Loyal Customers
12926,121,2,612.4,1,3,3,133,At Risk
15988,25,2,612.0600000000001,4,3,3,433,Loyal Customers
17594,79,1,611.7000000000003,2,1,3,213,Lost
17209,123,3,611.6000000000004,1,4,3,143,At Risk
13465,60,1,611.5000000000001,3,1,3,313,Needs Attention
16922,47,1,611.08,3,1,3,313,Needs Attention
17694,37,1,610.87,4,1,3,413,New Customers
14871,24,4,610.7899999999997,4,5,3,453,Loyal Customers
16293,44,2,610.3100000000001,3,3,3,333,Loyal Customers
14839,54,2,609.0799999999999,3,3,3,333,Loyal Customers
18106,123,3,609.0299999999999,1,4,3,143,At Risk
18171,105,2,607.75,2,3,3,233,At Risk
12371,119,2,607.6800000000002,2,3,3,233,At Risk
13531,70,2,607.3100000000001,2,3,3,233,At Risk
12877,28,3,606.76,4,4,3,443,Loyal Customers
14861,147,3,606.36,1,4,3,143,At Risk
14682,9,3,606.17,5,4,3,543,Loyal Customers
13223,3,3,604.3200000000002,5,4,3,543,Loyal Customers
12998,84,2,604.1,2,3,3,233,At Risk
18058,15,2,603.9000000000001,5,3,3,533,Loyal Customers
15803,150,1,603.8000000000001,1,1,3,113,Lost
15841,194,2,603.75,1,3,3,133,At Risk
16212,93,2,603.37,2,3,3,233,At Risk
18044,13,3,602.06,5,4,3,543,Loyal Customers
16955,29,2,601.6399999999999,4,3,3,433,Loyal Customers
14409,41,1,600.05,3,1,3,313,Needs Attention
15573,92,3,599.7299999999999,2,4,3,243,At Risk
15978,118,1,599.1200000000001,2,1,3,213,Lost
17227,21,4,599.0000000000001,4,5,3,453,Loyal Customers
17845,29,4,598.1899999999999,4,5,3,453,Loyal Customers
15681,24,2,598.0,4,3,3,433,Loyal Customers
15631,116,1,596.6700000000001,2,1,3,213,Lost
17176,1,2,596.19,5,3,3,533,Loyal Customers
17768,154,3,595.2700000000001,1,4,3,143,At Risk
13501,44,1,595.17,3,1,3,313,Needs Attention
14427,106,1,595.1,2,1,3,213,Lost
17341,14,2,594.8699999999999,5,3,3,533,Loyal Customers
14771,95,2,594.6199999999998,2,3,3,233,At Risk
15929,118,1,594.0,2,1,3,213,Lost
13985,36,2,593.23,4,3,3,433,Loyal Customers
16654,23,2,592.5000000000001,4,3,3,433,Loyal Customers
18149,26,2,591.6899999999999,4,3,3,433,Loyal Customers
15665,109,1,591.43,2,1,3,213,Lost
16574,133,1,590.91,1,1,3,113,Lost
15325,58,3,590.83,3,4,3,343,Loyal Customers
14372,73,1,590.35,2,1,3,213,Lost
14605,71,3,589.96,2,4,3,243,At Risk
18173,87,1,589.52,2,1,3,213,Lost
13761,49,2,589.3999999999999,3,3,3,333,Loyal Customers
13514,54,2,588.7,3,3,3,333,Loyal Customers
12599,23,2,588.68,4,3,3,433,Loyal Customers
17929,123,2,588.6,1,3,3,133,At Risk
14947,4,3,588.52,5,4,3,543,Loyal Customers
16138,4,2,588.51,5,3,3,533,Loyal Customers
15944,200,1,588.4000000000001,1,1,3,113,Lost
17043,44,2,587.4999999999998,3,3,3,333,Loyal Customers
12909,38,2,586.61,3,3,3,333,Loyal Customers
17962,23,3,584.5900000000001,4,4,3,443,Loyal Customers
17853,210,1,584.3499999999999,1,1,3,113,Lost
15478,49,1,583.5600000000001,3,1,3,313,Needs Attention
15164,24,3,582.8500000000001,4,4,3,443,Loyal Customers
16802,153,2,582.61,1,3,3,133,At Risk
13782,47,4,582.3399999999998,3,5,3,353,Loyal Customers
13497,99,3,582.2300000000001,2,4,3,243,At Risk
17099,7,1,582.1700000000001,5,1,3,513,New Customers
14853,17,2,581.87,4,3,3,433,Loyal Customers
14454,32,3,581.3500000000001,4,4,3,443,Loyal Customers
13655,64,2,580.58,3,3,3,333,Loyal Customers
12514,116,1,580.08,2,1,3,213,Lost
15081,1,2,579.9,5,3,3,533,Loyal Customers
15588,152,1,579.6,1,1,3,113,Lost
15959,156,3,579.4899999999999,1,4,3,143,At Risk
14478,156,2,578.68,1,3,3,133,At Risk
18108,71,2,577.8100000000001,2,3,3,233,At Risk
16774,72,2,576.0999999999999,2,3,3,233,At Risk
16623,11,2,575.54,5,3,3,533,Loyal Customers
15638,67,2,575.4000000000001,3,3,3,333,Loyal Customers
17189,35,3,573.23,4,4,3,443,Loyal Customers
13179,93,1,572.3100000000001,2,1,3,213,Lost
17438,16,3,572.2800000000001,5,4,3,543,Loyal Customers
14893,92,1,571.7600000000001,2,1,3,213,Lost
12724,9,1,571.4000000000001,5,1,3,513,New Customers
16838,4,2,570.7600000000001,5,3,3,533,Loyal Customers
13190,18,3,570.6600000000001,4,4,3,443,Loyal Customers
15580,5,4,570.5799999999997,5,5,3,553,Loyal Customers
16256,72,1,569.8399999999999,2,1,3,213,Lost
14114,18,2,569.35,4,3,3,433,Loyal Customers
12440,192,1,568.5100000000002,1,1,3,113,Lost
13587,137,1,568.3,1,1,3,113,Lost
15660,6,4,567.5,5,5,3,553,Loyal Customers
14987,193,4,566.6999999999999,1,5,3,153,At Risk
15091,149,2,565.9,1,3,3,133,At Risk
12389,41,2,563.0300000000001,3,3,3,333,Loyal Customers
17195,129,1,562.9799999999999,1,1,3,113,Lost
16895,21,3,562.1299999999999,4,4,3,443,Loyal Customers
17021,58,2,561.93,3,3,3,333,Loyal Customers
18220,57,2,561.2800000000001,3,3,3,333,Loyal Customers
13064,24,2,561.25,4,3,3,433,Loyal Customers
13856,6,6,561.25,5,5,3,553,Loyal Customers
16369,36,2,559.45,4,3,3,433,Loyal Customers
16158,19,8,557.17,4,5,3,453,Loyal Customers
16472,72,1,557.0400000000001,2,1,3,213,Lost
13168,16,1,556.12,5,1,3,513,New Customers
12791,74,4,555.1099999999999,2,5,3,253,At Risk
14573,18,4,554.8999999999999,4,5,3,453,Loyal Customers
15102,5,2,554.6700000000001,5,3,3,533,Loyal Customers
12837,43,1,554.3099999999997,3,1,3,313,Needs Attention
14061,198,2,553.43,1,3,3,133,At Risk
17016,51,1,552.4000000000001,3,1,3,313,Needs Attention
13643,58,3,551.55,3,4,3,343,Loyal Customers
14437,4,2,550.9399999999999,5,3,3,533,Loyal Customers
17194,4,1,549.8799999999999,5,1,3,513,New Customers
15774,47,3,549.5399999999997,3,4,3,343,Loyal Customers
12664,201,1,549.08,1,1,3,113,Lost
13288,127,2,548.64,1,3,3,133,At Risk
15268,80,1,547.5999999999999,2,1,3,213,Lost
13663,121,1,545.45,1,1,3,113,Lost
15605,63,4,543.7199999999999,3,5,3,353,Loyal Customers
16062,10,1,543.3200000000003,5,1,3,513,New Customers
16040,4,2,541.3,5,3,3,533,Loyal Customers
14584,1,3,541.2499999999997,5,4,3,543,Loyal Customers
15542,212,2,540.73,1,3,3,133,At Risk
12838,29,3,539.84,4,4,3,443,Loyal Customers
12507,59,1,539.2499999999998,3,1,3,313,Needs Attention
14260,23,1,538.8000000000001,4,1,3,413,New Customers
13712,85,1,537.58,2,1,3,213,Lost
14431,162,1,537.2500000000001,1,1,3,113,Lost
12726,21,2,536.88,4,3,3,433,Loyal Customers
17764,14,2,535.71,5,3,3,533,Loyal Customers
17990,15,2,535.6800000000002,5,3,3,533,Loyal Customers
14389,2,2,535.35,5,3,3,533,Loyal Customers
12810,9,2,534.9899999999999,5,3,3,533,Loyal Customers
17801,23,2,534.4600000000002,4,3,3,433,Loyal Customers
14583,7,2,534.0799999999996,5,3,3,533,Loyal Customers
13976,64,2,532.8199999999999,3,3,3,333,Loyal Customers
13405,43,2,532.7599999999999,3,3,3,333,Loyal Customers
14037,119,3,530.8200000000002,2,4,3,243,At Risk
16470,28,4,530.3599999999999,4,5,3,453,Loyal Customers
